timestamp,datetime,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed
1750307717.811027,2025-06-18 23:35:17.811,0.5,0.005,2.9444000000000004,40.63
1750307717.8248498,2025-06-18 23:35:17.824,12.0,0.002,2.1248,37.82
1750307717.838707,2025-06-18 23:35:17.838,-19.0,0.008,2.0196,38.2
1750307717.852544,2025-06-18 23:35:17.852,-32.5,0.009000000000000001,2.5668,40.77
1750307717.86448,2025-06-18 23:35:17.864,1.0,0.001,2.7760000000000002,41.42
1750307717.8783,2025-06-18 23:35:17.878,-11.0,0.006,2.5536000000000003,39.4
1750307717.89211,2025-06-18 23:35:17.892,8.5,0.001,2.4690000000000003,41.26
1750307717.905366,2025-06-18 23:35:17.905,4.0,0.008,2.8306,39.160000000000004
1750307717.919178,2025-06-18 23:35:17.919,-8.0,0.0,2.0734,39.07
1750307717.934818,2025-06-18 23:35:17.934,-20.5,0.006,2.1764,39.83
1750307717.9481401,2025-06-18 23:35:17.948,38.0,0.009000000000000001,2.6358,39.02
1750307717.9620218,2025-06-18 23:35:17.962,2.5,0.004,2.4254000000000002,38.85
1750307717.9803321,2025-06-18 23:35:17.980,20.0,0.008,2.2092,40.81
1750307717.994085,2025-06-18 23:35:17.994,46.5,0.002,2.6674,38.08
1750307718.007894,2025-06-18 23:35:18.007,37.5,0.009000000000000001,2.4228,40.43
1750307718.0216908,2025-06-18 23:35:18.021,21.5,0.0,2.7406,38.5
1750307718.035448,2025-06-18 23:35:18.035,-2.5,0.008,2.9376,38.84
1750307718.047797,2025-06-18 23:35:18.047,-4.0,0.0,2.8496,41.03
1750307718.0601401,2025-06-18 23:35:18.060,-29.5,0.003,2.4596,41.83
1750307718.0724878,2025-06-18 23:35:18.072,31.0,0.0,2.8854,38.5
1750307718.086285,2025-06-18 23:35:18.086,-1.0,0.001,2.4274,38.86
1750307718.100072,2025-06-18 23:35:18.100,38.0,0.001,2.503,41.11
1750307718.112702,2025-06-18 23:35:18.112,16.0,0.003,2.2998000000000003,38.59
1750307718.1252182,2025-06-18 23:35:18.125,-16.5,0.004,2.2698,41.47
1750307718.1376169,2025-06-18 23:35:18.137,-37.5,0.0,2.6778,41.88
1750307718.151465,2025-06-18 23:35:18.151,-21.5,0.006,2.9446000000000003,39.51
1750307718.163705,2025-06-18 23:35:18.163,9.5,0.001,2.2736,40.82
1750307718.176193,2025-06-18 23:35:18.176,32.5,0.006,2.2236000000000002,38.5
1750307718.187926,2025-06-18 23:35:18.187,49.0,0.001,2.4432,41.31
1750307718.2017431,2025-06-18 23:35:18.201,17.0,0.001,2.7150000000000003,39.25
1750307718.2140749,2025-06-18 23:35:18.214,-46.0,0.002,2.4796,39.08
1750307718.2278998,2025-06-18 23:35:18.227,-41.5,0.001,2.2206,41.51
1750307718.2417421,2025-06-18 23:35:18.241,28.5,0.008,2.8446000000000002,40.68
1750307718.255636,2025-06-18 23:35:18.255,39.5,0.007,2.3106,39.94
1750307718.26946,2025-06-18 23:35:18.269,35.5,0.005,2.4354,41.43
1750307718.281758,2025-06-18 23:35:18.281,-11.5,0.006,2.4746,38.6
1750307718.295634,2025-06-18 23:35:18.295,31.0,0.002,2.9482,40.33
1750307718.3095198,2025-06-18 23:35:18.309,-20.0,0.004,2.6876,40.43
1750307718.321044,2025-06-18 23:35:18.321,-34.5,0.0,2.9876,38.37
1750307718.335118,2025-06-18 23:35:18.335,20.5,0.009000000000000001,2.0918,41.33
1750307718.3490949,2025-06-18 23:35:18.349,7.0,0.007,2.369,42.1
1750307718.3625789,2025-06-18 23:35:18.362,-20.0,0.009000000000000001,2.839,41.35
1750307718.378363,2025-06-18 23:35:18.378,47.5,0.003,2.5486,41.25
1750307718.417635,2025-06-18 23:35:18.417,-7.0,0.0,2.427,40.72
1750307718.430099,2025-06-18 23:35:18.430,-44.0,0.006,2.519,39.65
1750307718.4417531,2025-06-18 23:35:18.441,10.0,0.007,2.8312,39.37
1750307718.454947,2025-06-18 23:35:18.454,17.0,0.007,2.4122,38.88
1750307718.478934,2025-06-18 23:35:18.478,28.0,0.0,2.4892000000000003,40.9
1750307718.503637,2025-06-18 23:35:18.503,10.0,0.007,2.6666000000000003,41.22
1750307718.519045,2025-06-18 23:35:18.519,19.0,0.0,2.4286000000000003,38.64
1750307718.536911,2025-06-18 23:35:18.536,24.5,0.002,2.1598,42.18
1750307718.55828,2025-06-18 23:35:18.558,5.0,0.004,2.3238000000000003,41.35
1750307718.578721,2025-06-18 23:35:18.578,-45.5,0.005,2.0064,42.04
1750307718.602426,2025-06-18 23:35:18.602,47.5,0.007,2.1706000000000003,42.17
1750307718.616471,2025-06-18 23:35:18.616,24.0,0.002,2.4932000000000003,41.35
1750307718.628762,2025-06-18 23:35:18.628,9.5,0.005,2.3644000000000003,39.910000000000004
1750307718.6431339,2025-06-18 23:35:18.643,-25.5,0.004,2.1100000000000003,42.28
1750307718.65793,2025-06-18 23:35:18.657,-33.0,0.005,2.5388,39.71
1750307718.671734,2025-06-18 23:35:18.671,-8.0,0.005,2.3878,42.87
1750307718.6844091,2025-06-18 23:35:18.684,9.0,0.009000000000000001,2.895,41.15
1750307718.698252,2025-06-18 23:35:18.698,22.0,0.006,2.1986,40.99
1750307718.712084,2025-06-18 23:35:18.712,-36.0,0.004,2.1168,39.07
1750307718.7244318,2025-06-18 23:35:18.724,35.0,0.006,2.2068000000000003,40.02
1750307718.7382321,2025-06-18 23:35:18.738,42.0,0.006,2.0372,39.01
1750307718.751992,2025-06-18 23:35:18.751,35.5,0.002,2.0426,40.230000000000004
1750307718.76383,2025-06-18 23:35:18.763,44.0,0.0,2.6436,42.1
1750307718.777611,2025-06-18 23:35:18.777,-12.0,0.008,2.2266,41.35
1750307718.7896068,2025-06-18 23:35:18.789,19.0,0.002,2.5764,42.39
1750307718.803391,2025-06-18 23:35:18.803,-34.5,0.009000000000000001,2.5428,42.35
1750307718.8174562,2025-06-18 23:35:18.817,-45.5,0.001,2.8640000000000003,40.49
1750307718.830518,2025-06-18 23:35:18.830,-46.0,0.007,2.9446000000000003,41.56
1750307718.842976,2025-06-18 23:35:18.842,-7.0,0.002,2.7788,39.550000000000004
1750307718.855457,2025-06-18 23:35:18.855,-18.0,0.006,2.758,42.07
1750307718.869246,2025-06-18 23:35:18.869,47.5,0.007,2.5444,42.69
1750307718.881384,2025-06-18 23:35:18.881,-49.5,0.001,2.5942000000000003,42.88
1750307718.8937101,2025-06-18 23:35:18.893,-33.5,0.0,2.6300000000000003,42.39
1750307718.9074812,2025-06-18 23:35:18.907,-5.0,0.0,2.5046,39.32
1750307718.921331,2025-06-18 23:35:18.921,29.0,0.002,2.0388,42.37
1750307718.932984,2025-06-18 23:35:18.932,-38.0,0.001,2.736,41.050000000000004
1750307718.946799,2025-06-18 23:35:18.946,-22.0,0.0,2.7178,42.92
1750307718.960625,2025-06-18 23:35:18.960,-21.5,0.002,2.342,40.910000000000004
1750307718.974564,2025-06-18 23:35:18.974,-31.5,0.004,2.4756,40.15
1750307718.9955251,2025-06-18 23:35:18.995,-6.5,0.001,2.4122,40.37
1750307719.0093849,2025-06-18 23:35:19.009,-4.5,0.0,2.826,40.93
1750307719.021465,2025-06-18 23:35:19.021,38.5,0.004,2.3512,39.730000000000004
1750307719.035245,2025-06-18 23:35:19.035,6.0,0.001,2.9364000000000003,43.24
1750307719.049076,2025-06-18 23:35:19.049,34.5,0.007,2.2608,40.480000000000004
1750307719.062998,2025-06-18 23:35:19.062,34.0,0.009000000000000001,2.3176,42.29
1750307719.074709,2025-06-18 23:35:19.074,15.0,0.007,2.2388,40.02
1750307719.0884879,2025-06-18 23:35:19.088,-14.5,0.007,2.1864,42.77
1750307719.1022458,2025-06-18 23:35:19.102,-21.0,0.007,2.6376,42.11
1750307719.11599,2025-06-18 23:35:19.115,22.5,0.006,2.797,39.72
1750307719.130381,2025-06-18 23:35:19.130,-12.5,0.001,2.5088,40.52
1750307719.144503,2025-06-18 23:35:19.144,22.0,0.008,2.8744,40.03
1750307719.158278,2025-06-18 23:35:19.158,45.5,0.006,2.4788,42.53
1750307719.1721752,2025-06-18 23:35:19.172,48.5,0.0,2.9508,41.36
1750307719.186204,2025-06-18 23:35:19.186,-32.5,0.004,2.3022,40.51
1750307719.198258,2025-06-18 23:35:19.198,-13.0,0.004,2.3982,41.550000000000004
1750307719.2121,2025-06-18 23:35:19.212,10.5,0.005,2.5496000000000003,40.09
1750307719.225908,2025-06-18 23:35:19.225,-45.0,0.001,2.4896000000000003,43.04
1750307719.238653,2025-06-18 23:35:19.238,40.5,0.003,2.2234000000000003,40.74
1750307719.252573,2025-06-18 23:35:19.252,16.5,0.005,2.2386,39.93
1750307719.2643468,2025-06-18 23:35:19.264,15.0,0.002,2.7894,43.03
1750307719.2783191,2025-06-18 23:35:19.278,-23.0,0.006,2.6002,41.81
1750307719.292235,2025-06-18 23:35:19.292,-34.0,0.004,2.3648000000000002,41.69
1750307719.3060632,2025-06-18 23:35:19.306,-5.0,0.0,2.4598,41.72
1750307719.320096,2025-06-18 23:35:19.320,20.5,0.006,2.4034,41.26
1750307719.333814,2025-06-18 23:35:19.333,-37.0,0.006,2.0692,40.82
1750307719.347647,2025-06-18 23:35:19.347,-25.5,0.001,2.3720000000000003,40.45
1750307719.361569,2025-06-18 23:35:19.361,-23.5,0.006,2.9050000000000002,40.71
1750307719.373347,2025-06-18 23:35:19.373,-30.0,0.006,2.2878000000000003,42.39
1750307719.387212,2025-06-18 23:35:19.387,16.0,0.005,2.6136,43.730000000000004
1750307719.3991292,2025-06-18 23:35:19.399,-9.5,0.005,2.5724,41.76
1750307719.413137,2025-06-18 23:35:19.413,6.5,0.009000000000000001,2.1912000000000003,41.28
1750307719.424582,2025-06-18 23:35:19.424,-10.5,0.006,2.2084,40.54
1750307719.436382,2025-06-18 23:35:19.436,31.0,0.007,2.4644,42.71
1750307719.45035,2025-06-18 23:35:19.450,3.0,0.004,2.8886000000000003,43.31
1750307719.464968,2025-06-18 23:35:19.464,-44.0,0.001,2.8568000000000002,44.17
1750307719.478828,2025-06-18 23:35:19.478,-2.5,0.0,2.8348,42.12
1750307719.492636,2025-06-18 23:35:19.492,21.0,0.008,2.369,43.18
1750307719.506454,2025-06-18 23:35:19.506,29.0,0.004,2.41,41.67
1750307719.5192692,2025-06-18 23:35:19.519,16.0,0.001,2.8546,44.06
1750307719.5313752,2025-06-18 23:35:19.531,28.0,0.002,2.1188000000000002,42.52
1750307719.5439281,2025-06-18 23:35:19.543,-49.5,0.007,2.0234,40.660000000000004
1750307719.556412,2025-06-18 23:35:19.556,0.0,0.006,2.087,42.730000000000004
1750307719.569209,2025-06-18 23:35:19.569,45.0,0.006,2.1654,40.93
1750307719.58162,2025-06-18 23:35:19.581,26.5,0.002,2.1458,43.14
1750307719.5956402,2025-06-18 23:35:19.595,-43.5,0.006,2.6036,40.43
1750307719.611,2025-06-18 23:35:19.611,-26.0,0.008,2.9010000000000002,42.480000000000004
1750307719.623313,2025-06-18 23:35:19.623,31.5,0.003,2.9962,40.43
1750307719.636192,2025-06-18 23:35:19.636,-22.5,0.002,2.095,41.15
1750307719.648661,2025-06-18 23:35:19.648,-21.0,0.004,2.5598,42.02
1750307719.6625102,2025-06-18 23:35:19.662,-13.0,0.008,2.0798,44.410000000000004
1750307719.676516,2025-06-18 23:35:19.676,-48.5,0.006,2.9058,41.25
1750307719.689601,2025-06-18 23:35:19.689,-46.0,0.006,2.8228,43.910000000000004
1750307719.703439,2025-06-18 23:35:19.703,0.5,0.008,2.8132,41.89
1750307719.717313,2025-06-18 23:35:19.717,49.0,0.006,2.8496,42.83
1750307719.730504,2025-06-18 23:35:19.730,24.0,0.002,2.5634,42.12
1750307719.744461,2025-06-18 23:35:19.744,4.0,0.0,2.7426,44.050000000000004
1750307719.758323,2025-06-18 23:35:19.758,-38.5,0.002,2.8058,42.58
1750307719.772206,2025-06-18 23:35:19.772,39.5,0.005,2.4576000000000002,44.17
1750307719.784426,2025-06-18 23:35:19.784,-29.0,0.003,2.0906000000000002,41.24
1750307719.798898,2025-06-18 23:35:19.798,26.0,0.004,2.8064,42.95
1750307719.8130612,2025-06-18 23:35:19.813,-8.5,0.002,2.6074,43.2
1750307719.825651,2025-06-18 23:35:19.825,-25.0,0.005,2.9212000000000002,44.27
1750307719.839247,2025-06-18 23:35:19.839,45.5,0.006,2.041,41.79
1750307719.85277,2025-06-18 23:35:19.852,-42.5,0.005,2.4992,44.74
1750307719.8648572,2025-06-18 23:35:19.864,-12.0,0.008,2.0812,42.04
1750307719.878847,2025-06-18 23:35:19.878,24.5,0.007,2.5674,44.09
1750307719.8922691,2025-06-18 23:35:19.892,-4.5,0.008,2.3142,41.97
1750307719.906244,2025-06-18 23:35:19.906,-12.0,0.002,2.2156000000000002,44.65
1750307719.920079,2025-06-18 23:35:19.920,40.5,0.009000000000000001,2.3036000000000003,43.730000000000004
1750307719.93395,2025-06-18 23:35:19.933,41.5,0.006,2.8642000000000003,43.12
1750307719.945802,2025-06-18 23:35:19.945,48.5,0.005,2.2706,41.78
1750307719.959661,2025-06-18 23:35:19.959,-7.5,0.006,2.452,43.33
1750307719.9727428,2025-06-18 23:35:19.972,26.5,0.002,2.0352,42.9
1750307719.985043,2025-06-18 23:35:19.985,7.5,0.0,2.1790000000000003,43.75
1750307720.002868,2025-06-18 23:35:20.002,-23.0,0.005,2.0018000000000002,41.24
1750307720.01464,2025-06-18 23:35:20.014,31.5,0.004,2.9708,42.87
1750307720.0284102,2025-06-18 23:35:20.028,-30.5,0.0,2.1546000000000003,43.88
1750307720.040045,2025-06-18 23:35:20.040,-7.5,0.007,2.4174,44.38
1750307720.052587,2025-06-18 23:35:20.052,19.5,0.003,2.9758,43.65
1750307720.066369,2025-06-18 23:35:20.066,12.5,0.008,2.0306,42.49
1750307720.0791008,2025-06-18 23:35:20.079,22.5,0.006,2.1638,41.53
1750307720.0918982,2025-06-18 23:35:20.091,-45.5,0.001,2.1424000000000003,44.910000000000004
1750307720.105709,2025-06-18 23:35:20.105,47.0,0.0,2.2514000000000003,44.37
1750307720.1180532,2025-06-18 23:35:20.118,-39.0,0.009000000000000001,2.9194,42.230000000000004
1750307720.131893,2025-06-18 23:35:20.131,-9.0,0.002,2.2862,43.31
1750307720.14568,2025-06-18 23:35:20.145,36.5,0.005,2.9538,41.44
1750307720.159508,2025-06-18 23:35:20.159,39.0,0.008,2.7274000000000003,41.730000000000004
1750307720.171873,2025-06-18 23:35:20.171,14.5,0.009000000000000001,2.1194,42.02
1750307720.185688,2025-06-18 23:35:20.185,-48.5,0.007,2.1534,42.27
1750307720.19939,2025-06-18 23:35:20.199,8.5,0.008,2.3182,45.14
1750307720.212411,2025-06-18 23:35:20.212,-27.5,0.007,2.7616,42.13
1750307720.226173,2025-06-18 23:35:20.226,31.0,0.009000000000000001,2.6732,43.08
1750307720.238519,2025-06-18 23:35:20.238,10.0,0.009000000000000001,2.4954,43.28
1750307720.2513402,2025-06-18 23:35:20.251,45.0,0.001,2.7058,41.77
1750307720.2642,2025-06-18 23:35:20.264,-37.5,0.0,2.3776,44.85
1750307720.277972,2025-06-18 23:35:20.277,-20.5,0.004,2.4752,42.89
1750307720.291755,2025-06-18 23:35:20.291,-24.5,0.004,2.8766000000000003,45.27
1750307720.305609,2025-06-18 23:35:20.305,-45.0,0.007,2.5054000000000003,41.54
1750307720.319445,2025-06-18 23:35:20.319,49.5,0.005,2.5976,42.99
1750307720.33126,2025-06-18 23:35:20.331,-40.0,0.004,2.164,41.71
1750307720.345116,2025-06-18 23:35:20.345,19.0,0.006,2.2494,45.39
1750307720.358956,2025-06-18 23:35:20.358,20.0,0.007,2.4970000000000003,44.21
1750307720.3728,2025-06-18 23:35:20.372,40.0,0.008,2.7444,45.24
1750307720.3867898,2025-06-18 23:35:20.386,-30.5,0.001,2.2578,41.64
1750307720.398883,2025-06-18 23:35:20.398,20.5,0.005,2.1554,43.26
1750307720.413532,2025-06-18 23:35:20.413,30.5,0.004,2.8932,45.07
1750307720.4275782,2025-06-18 23:35:20.427,-35.0,0.006,2.8004000000000002,45.63
1750307720.43928,2025-06-18 23:35:20.439,3.5,0.001,2.7840000000000003,44.08
1750307720.453294,2025-06-18 23:35:20.453,16.0,0.006,2.7866,43.51
1750307720.467254,2025-06-18 23:35:20.467,-47.5,0.005,2.3890000000000002,44.44
1750307720.4797251,2025-06-18 23:35:20.479,25.5,0.0,2.0088,42.92
1750307720.493564,2025-06-18 23:35:20.493,-3.0,0.008,2.615,43.62
1750307720.5059478,2025-06-18 23:35:20.505,-32.0,0.003,2.297,43.31
1750307720.519727,2025-06-18 23:35:20.519,20.0,0.005,2.5402,42.93
1750307720.533549,2025-06-18 23:35:20.533,33.5,0.008,2.9264,42.12
1750307720.547374,2025-06-18 23:35:20.547,-37.0,0.006,2.1134,43.660000000000004
1750307720.561306,2025-06-18 23:35:20.561,-8.0,0.009000000000000001,2.337,42.56
1750307720.5731761,2025-06-18 23:35:20.573,-9.5,0.007,2.6004,44.08
1750307720.5855842,2025-06-18 23:35:20.585,-23.0,0.0,2.3726000000000003,42.480000000000004
1750307720.5995278,2025-06-18 23:35:20.599,-3.0,0.001,2.0916,43.25
1750307720.613371,2025-06-18 23:35:20.613,-46.0,0.008,2.0588,45.36
1750307720.627158,2025-06-18 23:35:20.627,-46.5,0.009000000000000001,2.9752,43.94
1750307720.640984,2025-06-18 23:35:20.640,26.5,0.008,2.9596,45.54
1750307720.6540558,2025-06-18 23:35:20.654,-13.0,0.002,2.5408,43.42
1750307720.6667268,2025-06-18 23:35:20.666,46.5,0.001,2.4788,43.29
1750307720.67909,2025-06-18 23:35:20.679,-23.5,0.007,2.9530000000000003,43.99
1750307720.692956,2025-06-18 23:35:20.692,0.0,0.0,2.7150000000000003,44.92
1750307720.705653,2025-06-18 23:35:20.705,4.0,0.007,2.5006,42.74
1750307720.7171662,2025-06-18 23:35:20.717,36.5,0.009000000000000001,2.7488,42.5
1750307720.731128,2025-06-18 23:35:20.731,48.5,0.002,2.4044000000000003,45.550000000000004
1750307720.744989,2025-06-18 23:35:20.744,-46.0,0.001,2.2078,45.39
1750307720.759211,2025-06-18 23:35:20.759,-36.5,0.004,2.7568,44.44
1750307720.771907,2025-06-18 23:35:20.771,44.5,0.008,2.3598,43.64
1750307720.785758,2025-06-18 23:35:20.785,-48.0,0.005,2.555,46.03
1750307720.797649,2025-06-18 23:35:20.797,45.5,0.001,2.8608000000000002,44.19
1750307720.811311,2025-06-18 23:35:20.811,14.0,0.003,2.8356000000000003,42.52
1750307720.8253481,2025-06-18 23:35:20.825,29.5,0.003,2.579,43.87
1750307720.837609,2025-06-18 23:35:20.837,-13.5,0.0,2.5998,46.22
1750307720.8502588,2025-06-18 23:35:20.850,47.0,0.008,2.8018,45.36
1750307720.86445,2025-06-18 23:35:20.864,17.5,0.002,2.247,45.72
1750307720.8785348,2025-06-18 23:35:20.878,40.5,0.006,2.8958,44.28
1750307720.892471,2025-06-18 23:35:20.892,7.0,0.005,2.4824,46.06
1750307720.906472,2025-06-18 23:35:20.906,11.5,0.006,2.5146,42.87
1750307720.9195461,2025-06-18 23:35:20.919,-45.0,0.004,2.7464,43.660000000000004
1750307720.931322,2025-06-18 23:35:20.931,15.0,0.003,2.3604000000000003,43.92
1750307720.943219,2025-06-18 23:35:20.943,19.5,0.008,2.996,45.28
1750307720.956228,2025-06-18 23:35:20.956,22.5,0.0,2.6842,43.36
1750307720.970412,2025-06-18 23:35:20.970,37.5,0.009000000000000001,2.4636,45.24
1750307720.9842591,2025-06-18 23:35:20.984,-25.5,0.003,2.855,43.730000000000004
1750307720.99611,2025-06-18 23:35:20.996,39.0,0.001,2.458,46.29
1750307721.018618,2025-06-18 23:35:21.018,-21.0,0.009000000000000001,2.2036000000000002,46.11
1750307721.031504,2025-06-18 23:35:21.031,-20.0,0.008,2.956,46.44
1750307721.045388,2025-06-18 23:35:21.045,-5.5,0.0,2.9410000000000003,42.89
1750307721.058063,2025-06-18 23:35:21.058,28.0,0.001,2.815,43.35
1750307721.071931,2025-06-18 23:35:21.071,31.0,0.004,2.1554,43.480000000000004
1750307721.0843918,2025-06-18 23:35:21.084,-47.0,0.001,2.835,44.39
1750307721.097845,2025-06-18 23:35:21.097,-17.0,0.003,2.3696,44.68
1750307721.112149,2025-06-18 23:35:21.112,22.0,0.008,2.8546,45.46
1750307721.125557,2025-06-18 23:35:21.125,-47.5,0.0,2.5558,43.46
1750307721.1388109,2025-06-18 23:35:21.138,-12.0,0.006,2.5292000000000003,45.28
1750307721.152821,2025-06-18 23:35:21.152,28.5,0.007,2.6376,44.15
1750307721.166062,2025-06-18 23:35:21.166,4.5,0.004,2.4886,43.96
1750307721.178646,2025-06-18 23:35:21.178,-13.5,0.001,2.2664,44.85
1750307721.191545,2025-06-18 23:35:21.191,37.5,0.001,2.7396000000000003,44.97
1750307721.205343,2025-06-18 23:35:21.205,18.0,0.009000000000000001,2.5096000000000003,45.83
1750307721.217175,2025-06-18 23:35:21.217,-26.0,0.007,2.0482,43.59
1750307721.231738,2025-06-18 23:35:21.231,-14.0,0.002,2.714,46.35
1750307721.2456262,2025-06-18 23:35:21.245,-26.5,0.007,2.722,43.03
1750307721.2587898,2025-06-18 23:35:21.258,-11.0,0.005,2.6342000000000003,45.47
1750307721.27282,2025-06-18 23:35:21.272,8.0,0.004,2.6764,43.02
1750307721.286258,2025-06-18 23:35:21.286,44.0,0.003,2.1704,43.78
1750307721.299674,2025-06-18 23:35:21.299,-19.0,0.005,2.1628000000000003,43.07
1750307721.312503,2025-06-18 23:35:21.312,9.0,0.005,2.3442000000000003,46.67
1750307721.32844,2025-06-18 23:35:21.328,-45.0,0.006,2.927,46.32
1750307721.349946,2025-06-18 23:35:21.349,-49.0,0.006,2.414,45.11
1750307721.36251,2025-06-18 23:35:21.362,34.0,0.008,2.777,45.4
1750307721.376409,2025-06-18 23:35:21.376,-49.0,0.008,2.72,46.75
1750307721.388793,2025-06-18 23:35:21.388,-29.0,0.0,2.1902,45.160000000000004
1750307721.402671,2025-06-18 23:35:21.402,-37.5,0.007,2.6726,43.28
1750307721.414701,2025-06-18 23:35:21.414,40.0,0.002,2.6346000000000003,46.14
1750307721.427924,2025-06-18 23:35:21.427,-28.5,0.002,2.9324000000000003,45.68
1750307721.4398022,2025-06-18 23:35:21.439,14.5,0.009000000000000001,2.7524,47.02
1750307721.453702,2025-06-18 23:35:21.453,29.0,0.003,2.237,43.25
1750307721.465877,2025-06-18 23:35:21.465,45.0,0.0,2.1548000000000003,44.99
1750307721.479131,2025-06-18 23:35:21.479,-27.5,0.008,2.9038,44.82
1750307721.492938,2025-06-18 23:35:21.492,-36.5,0.008,2.3954,43.42
1750307721.506748,2025-06-18 23:35:21.506,48.5,0.003,2.1744,46.230000000000004
1750307721.51895,2025-06-18 23:35:21.518,-13.5,0.008,2.2206,44.44
1750307721.530997,2025-06-18 23:35:21.530,-29.0,0.0,2.93,46.06
1750307721.5447092,2025-06-18 23:35:21.544,-35.5,0.004,2.3148,44.87
1750307721.5573142,2025-06-18 23:35:21.557,-1.0,0.001,2.782,47.04
1750307721.57113,2025-06-18 23:35:21.571,-44.5,0.005,2.247,44.36
1750307721.58494,2025-06-18 23:35:21.584,0.5,0.007,2.5784000000000002,46.26
1750307721.598754,2025-06-18 23:35:21.598,-7.0,0.003,2.4432,46.67
1750307721.613284,2025-06-18 23:35:21.613,-35.5,0.0,2.9456,43.29
1750307721.627604,2025-06-18 23:35:21.627,33.5,0.007,2.2838000000000003,45.61
1750307721.641651,2025-06-18 23:35:21.641,29.0,0.002,2.4318,47.21
1750307721.654876,2025-06-18 23:35:21.654,-30.0,0.005,2.5146,45.69
1750307721.6687381,2025-06-18 23:35:21.668,-41.5,0.0,2.3326000000000002,45.82
1750307721.681348,2025-06-18 23:35:21.681,-21.0,0.008,2.2562,43.69
1750307721.692906,2025-06-18 23:35:21.692,15.5,0.009000000000000001,2.942,43.85
1750307721.71171,2025-06-18 23:35:21.711,-11.5,0.001,2.213,46.1
1750307721.724799,2025-06-18 23:35:21.724,-27.5,0.001,2.3506,46.78
1750307721.738865,2025-06-18 23:35:21.738,-34.0,0.001,2.2108000000000003,43.86
1750307721.7532659,2025-06-18 23:35:21.753,-41.0,0.005,2.4770000000000003,45.37
1750307721.764889,2025-06-18 23:35:21.764,2.5,0.005,2.013,45.39
1750307721.778811,2025-06-18 23:35:21.778,-44.5,0.005,2.4518,46.56
1750307721.7927969,2025-06-18 23:35:21.792,-6.0,0.003,2.2494,43.56
1750307721.807752,2025-06-18 23:35:21.807,-7.0,0.005,2.9986,46.32
1750307721.8197298,2025-06-18 23:35:21.819,31.0,0.004,2.4052000000000002,44.54
1750307721.834004,2025-06-18 23:35:21.834,-16.0,0.007,2.988,44.84
1750307721.848557,2025-06-18 23:35:21.848,-26.0,0.0,2.0526,46.47
1750307721.8615098,2025-06-18 23:35:21.861,-34.0,0.001,2.533,44.89
1750307721.8783832,2025-06-18 23:35:21.878,-29.0,0.001,2.6688,43.77
1750307721.8958201,2025-06-18 23:35:21.895,31.5,0.004,2.5806,44.730000000000004
1750307721.909546,2025-06-18 23:35:21.909,-21.0,0.002,2.0346,45.82
1750307721.923504,2025-06-18 23:35:21.923,-25.5,0.002,2.3548,47.64
1750307721.936278,2025-06-18 23:35:21.936,-8.5,0.001,2.4024,45.27
1750307721.950423,2025-06-18 23:35:21.950,27.0,0.009000000000000001,2.2026,46.4
1750307721.963965,2025-06-18 23:35:21.963,-6.0,0.007,2.2214,45.96
1750307721.977783,2025-06-18 23:35:21.977,-34.5,0.006,2.5154,44.63
1750307721.991562,2025-06-18 23:35:21.991,-36.0,0.003,2.269,46.99
1750307722.005389,2025-06-18 23:35:22.005,-49.5,0.003,2.5854,47.19
1750307722.0293179,2025-06-18 23:35:22.029,-30.0,0.0,2.0478,46.01
1750307722.0418508,2025-06-18 23:35:22.041,10.0,0.002,2.6748000000000003,47.300000000000004
1750307722.055135,2025-06-18 23:35:22.055,-35.5,0.004,2.4972000000000003,45.57
1750307722.068403,2025-06-18 23:35:22.068,19.5,0.009000000000000001,2.2854,44.65
1750307722.081068,2025-06-18 23:35:22.081,2.0,0.007,2.8156000000000003,45.24
1750307722.093379,2025-06-18 23:35:22.093,14.5,0.004,2.6778,45.79
1750307722.1051898,2025-06-18 23:35:22.105,-36.5,0.009000000000000001,2.4006000000000003,45.74
1750307722.118947,2025-06-18 23:35:22.118,31.5,0.003,2.0396,45.64
1750307722.1312032,2025-06-18 23:35:22.131,-35.5,0.009000000000000001,2.7598000000000003,45.79
1750307722.14532,2025-06-18 23:35:22.145,46.5,0.008,2.2012,44.6
1750307722.15951,2025-06-18 23:35:22.159,-4.0,0.007,2.4306,47.85
1750307722.171093,2025-06-18 23:35:22.171,32.0,0.002,2.9068,46.0
1750307722.184903,2025-06-18 23:35:22.184,30.0,0.007,2.0794,45.81
1750307722.197432,2025-06-18 23:35:22.197,48.0,0.005,2.001,44.79
1750307722.2087522,2025-06-18 23:35:22.208,-15.0,0.003,2.1252,45.52
1750307722.222475,2025-06-18 23:35:22.222,-40.5,0.005,2.1308000000000002,44.89
1750307722.236296,2025-06-18 23:35:22.236,20.0,0.002,2.3088,47.03
1750307722.2501178,2025-06-18 23:35:22.250,37.0,0.004,2.9312,47.34
1750307722.2638788,2025-06-18 23:35:22.263,45.0,0.005,2.8448,45.77
1750307722.2777321,2025-06-18 23:35:22.277,-35.0,0.004,2.932,47.47
1750307722.291546,2025-06-18 23:35:22.291,-41.0,0.009000000000000001,2.6548000000000003,44.85
1750307722.303977,2025-06-18 23:35:22.303,-9.0,0.004,2.4578,47.74
