timestamp,datetime,diagnostics_low.batt_over_c,diagnostics_low.bmb_comm_error,diagnostics_low.cell_damaged,diagnostics_low.cell_open_wire,diagnostics_low.cell_over_v,diagnostics_low.cell_under_v,diagnostics_low.imd_gnd_isolation_error,diagnostics_low.precharge_fail,diagnostics_low.shutdown_leg1,diagnostics_low.shutdown_leg2,diagnostics_low.shutdown_leg3,diagnostics_low.shutdown_leg4,diagnostics_low.thermistor_damaged,diagnostics_low.tractive_contactor_error,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750309818.159085,2025-06-19 00:10:18.159,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,51.230000000000004,23.0,24.0,655.35,443.0,87.89
1750309818.173218,2025-06-19 00:10:18.173,,,,,,,,,,,,,,,0.0,0.0,0.0,48.08,,,,,
1750309818.187072,2025-06-19 00:10:18.187,,,,,,,,,,,,,,,0.0,0.0,0.0,48.2,,,,,
1750309818.200955,2025-06-19 00:10:18.200,,,,,,,,,,,,,,,0.0,0.0,0.0,50.07,,,,,
1750309818.214377,2025-06-19 00:10:18.214,,,,,,,,,,,,,,,0.0,0.0,0.0,51.74,,,,,
1750309818.2282639,2025-06-19 00:10:18.228,,,,,,,,,,,,,,,0.0,0.0,0.0,51.160000000000004,,,,,
1750309818.242209,2025-06-19 00:10:18.242,,,,,,,,,,,,,,,0.0,0.0,0.0,48.18,,,,,
1750309818.256074,2025-06-19 00:10:18.256,,,,,,,,,,,,,,,0.0,0.0,0.0,48.96,,,,,
1750309818.2700748,2025-06-19 00:10:18.270,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.14,21.0,25.0,655.35,439.0,86.54
1750309818.2841039,2025-06-19 00:10:18.284,,,,,,,,,,,,,,,0.0,0.0,0.0,49.71,,,,,
1750309818.297678,2025-06-19 00:10:18.297,,,,,,,,,,,,,,,0.0,0.0,0.0,51.95,,,,,
1750309818.311786,2025-06-19 00:10:18.311,,,,,,,,,,,,,,,0.0,0.0,0.0,48.660000000000004,,,,,
1750309818.3256562,2025-06-19 00:10:18.325,,,,,,,,,,,,,,,0.0,0.0,0.0,51.480000000000004,,,,,
1750309818.3390431,2025-06-19 00:10:18.339,,,,,,,,,,,,,,,0.0,0.0,0.0,50.49,,,,,
1750309818.35284,2025-06-19 00:10:18.352,,,,,,,,,,,,,,,0.0,0.0,0.0,50.53,,,,,
1750309818.367984,2025-06-19 00:10:18.367,,,,,,,,,,,,,,,0.0,0.0,0.0,50.800000000000004,,,,,
1750309818.3815439,2025-06-19 00:10:18.381,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.59,21.0,26.0,655.35,444.0,87.41
1750309818.395367,2025-06-19 00:10:18.395,,,,,,,,,,,,,,,0.0,0.0,0.0,49.7,,,,,
1750309818.409179,2025-06-19 00:10:18.409,,,,,,,,,,,,,,,0.0,0.0,0.0,48.99,,,,,
1750309818.4237251,2025-06-19 00:10:18.423,,,,,,,,,,,,,,,0.0,0.0,0.0,48.77,,,,,
1750309818.436277,2025-06-19 00:10:18.436,,,,,,,,,,,,,,,0.0,0.0,0.0,48.01,,,,,
1750309818.449704,2025-06-19 00:10:18.449,,,,,,,,,,,,,,,0.0,0.0,0.0,50.86,,,,,
1750309818.461455,2025-06-19 00:10:18.461,,,,,,,,,,,,,,,0.0,0.0,0.0,51.56,,,,,
1750309818.473954,2025-06-19 00:10:18.473,,,,,,,,,,,,,,,0.0,0.0,0.0,51.300000000000004,,,,,
1750309818.487829,2025-06-19 00:10:18.487,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.7,23.0,22.0,655.35,444.0,86.35000000000001
1750309818.500086,2025-06-19 00:10:18.500,,,,,,,,,,,,,,,0.0,0.0,0.0,49.38,,,,,
1750309818.5140321,2025-06-19 00:10:18.514,,,,,,,,,,,,,,,0.0,0.0,0.0,51.49,,,,,
1750309818.5418408,2025-06-19 00:10:18.541,,,,,,,,,,,,,,,0.0,0.0,0.0,50.99,,,,,
1750309818.5557802,2025-06-19 00:10:18.555,,,,,,,,,,,,,,,0.0,0.0,0.0,50.61,,,,,
1750309818.569738,2025-06-19 00:10:18.569,,,,,,,,,,,,,,,0.0,0.0,0.0,50.19,,,,,
1750309818.583513,2025-06-19 00:10:18.583,,,,,,,,,,,,,,,0.0,0.0,0.0,49.04,,,,,
1750309818.5973692,2025-06-19 00:10:18.597,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,51.58,23.0,23.0,655.35,438.0,86.23
1750309818.611274,2025-06-19 00:10:18.611,,,,,,,,,,,,,,,0.0,0.0,0.0,51.17,,,,,
1750309818.625143,2025-06-19 00:10:18.625,,,,,,,,,,,,,,,0.0,0.0,0.0,48.64,,,,,
1750309818.637737,2025-06-19 00:10:18.637,,,,,,,,,,,,,,,0.0,0.0,0.0,51.68,,,,,
1750309818.651555,2025-06-19 00:10:18.651,,,,,,,,,,,,,,,0.0,0.0,0.0,50.24,,,,,
1750309818.663817,2025-06-19 00:10:18.663,,,,,,,,,,,,,,,0.0,0.0,0.0,48.910000000000004,,,,,
1750309818.677738,2025-06-19 00:10:18.677,,,,,,,,,,,,,,,0.0,0.0,0.0,50.45,,,,,
1750309818.691641,2025-06-19 00:10:18.691,,,,,,,,,,,,,,,0.0,0.0,0.0,48.4,,,,,
1750309818.705274,2025-06-19 00:10:18.705,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.25,23.0,23.0,655.35,444.0,86.45
1750309818.7478368,2025-06-19 00:10:18.747,,,,,,,,,,,,,,,0.0,0.0,0.0,51.94,,,,,
1750309818.761546,2025-06-19 00:10:18.761,,,,,,,,,,,,,,,0.0,0.0,0.0,50.31,,,,,
1750309818.775261,2025-06-19 00:10:18.775,,,,,,,,,,,,,,,0.0,0.0,0.0,49.46,,,,,
1750309818.789022,2025-06-19 00:10:18.789,,,,,,,,,,,,,,,0.0,0.0,0.0,51.730000000000004,,,,,
1750309818.803505,2025-06-19 00:10:18.803,,,,,,,,,,,,,,,0.0,0.0,0.0,50.730000000000004,,,,,
1750309818.817431,2025-06-19 00:10:18.817,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,51.92,22.0,24.0,655.35,447.0,86.56
1750309818.832188,2025-06-19 00:10:18.832,,,,,,,,,,,,,,,0.0,0.0,0.0,49.83,,,,,
1750309818.846039,2025-06-19 00:10:18.846,,,,,,,,,,,,,,,0.0,0.0,0.0,49.26,,,,,
1750309818.8600261,2025-06-19 00:10:18.860,,,,,,,,,,,,,,,0.0,0.0,0.0,49.160000000000004,,,,,
1750309818.872431,2025-06-19 00:10:18.872,,,,,,,,,,,,,,,0.0,0.0,0.0,50.65,,,,,
1750309818.886365,2025-06-19 00:10:18.886,,,,,,,,,,,,,,,0.0,0.0,0.0,49.59,,,,,
1750309818.9002728,2025-06-19 00:10:18.900,,,,,,,,,,,,,,,0.0,0.0,0.0,51.7,,,,,
1750309818.91418,2025-06-19 00:10:18.914,,,,,,,,,,,,,,,0.0,0.0,0.0,48.230000000000004,,,,,
1750309818.9296682,2025-06-19 00:10:18.929,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,48.550000000000004,22.0,22.0,655.35,445.0,86.63
1750309818.941427,2025-06-19 00:10:18.941,,,,,,,,,,,,,,,0.0,0.0,0.0,49.47,,,,,
1750309818.955318,2025-06-19 00:10:18.955,,,,,,,,,,,,,,,0.0,0.0,0.0,51.04,,,,,
1750309818.969325,2025-06-19 00:10:18.969,,,,,,,,,,,,,,,0.0,0.0,0.0,49.92,,,,,
1750309818.983266,2025-06-19 00:10:18.983,,,,,,,,,,,,,,,0.0,0.0,0.0,51.230000000000004,,,,,
1750309818.9972138,2025-06-19 00:10:18.997,,,,,,,,,,,,,,,0.0,0.0,0.0,50.980000000000004,,,,,
1750309819.0104132,2025-06-19 00:10:19.010,,,,,,,,,,,,,,,0.0,0.0,0.0,48.18,,,,,
1750309819.026956,2025-06-19 00:10:19.026,,,,,,,,,,,,,,,0.0,0.0,0.0,49.39,,,,,
1750309819.0408409,2025-06-19 00:10:19.040,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,48.550000000000004,21.0,21.0,655.35,446.0,87.79
1750309819.054604,2025-06-19 00:10:19.054,,,,,,,,,,,,,,,0.0,0.0,0.0,51.51,,,,,
1750309819.0683038,2025-06-19 00:10:19.068,,,,,,,,,,,,,,,0.0,0.0,0.0,51.370000000000005,,,,,
1750309819.082138,2025-06-19 00:10:19.082,,,,,,,,,,,,,,,0.0,0.0,0.0,48.88,,,,,
1750309819.095979,2025-06-19 00:10:19.095,,,,,,,,,,,,,,,0.0,0.0,0.0,49.1,,,,,
1750309819.109909,2025-06-19 00:10:19.109,,,,,,,,,,,,,,,0.0,0.0,0.0,51.72,,,,,
1750309819.122536,2025-06-19 00:10:19.122,,,,,,,,,,,,,,,0.0,0.0,0.0,51.050000000000004,,,,,
1750309819.1344059,2025-06-19 00:10:19.134,,,,,,,,,,,,,,,0.0,0.0,0.0,51.09,,,,,
1750309819.146889,2025-06-19 00:10:19.146,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.71,20.0,23.0,655.35,444.0,86.67
1750309819.1612742,2025-06-19 00:10:19.161,,,,,,,,,,,,,,,0.0,0.0,0.0,50.800000000000004,,,,,
1750309819.175443,2025-06-19 00:10:19.175,,,,,,,,,,,,,,,0.0,0.0,0.0,50.52,,,,,
1750309819.188786,2025-06-19 00:10:19.188,,,,,,,,,,,,,,,0.0,0.0,0.0,49.77,,,,,
1750309819.201617,2025-06-19 00:10:19.201,,,,,,,,,,,,,,,0.0,0.0,0.0,49.06,,,,,
1750309819.215061,2025-06-19 00:10:19.215,,,,,,,,,,,,,,,0.0,0.0,0.0,48.24,,,,,
1750309819.2266681,2025-06-19 00:10:19.226,,,,,,,,,,,,,,,0.0,0.0,0.0,50.82,,,,,
1750309819.2406669,2025-06-19 00:10:19.240,,,,,,,,,,,,,,,0.0,0.0,0.0,51.18,,,,,
1750309819.252788,2025-06-19 00:10:19.252,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.42,23.0,23.0,655.35,439.0,88.11
1750309819.269823,2025-06-19 00:10:19.269,,,,,,,,,,,,,,,0.0,0.0,0.0,48.89,,,,,
1750309819.283781,2025-06-19 00:10:19.283,,,,,,,,,,,,,,,0.0,0.0,0.0,48.0,,,,,
1750309819.2977128,2025-06-19 00:10:19.297,,,,,,,,,,,,,,,0.0,0.0,0.0,50.09,,,,,
1750309819.311724,2025-06-19 00:10:19.311,,,,,,,,,,,,,,,0.0,0.0,0.0,50.480000000000004,,,,,
1750309819.325662,2025-06-19 00:10:19.325,,,,,,,,,,,,,,,0.0,0.0,0.0,49.56,,,,,
1750309819.339632,2025-06-19 00:10:19.339,,,,,,,,,,,,,,,0.0,0.0,0.0,48.22,,,,,
1750309819.353746,2025-06-19 00:10:19.353,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.01,20.0,24.0,655.35,440.0,88.19
1750309819.367977,2025-06-19 00:10:19.367,,,,,,,,,,,,,,,0.0,0.0,0.0,50.31,,,,,
1750309819.380991,2025-06-19 00:10:19.380,,,,,,,,,,,,,,,0.0,0.0,0.0,49.21,,,,,
1750309819.3929548,2025-06-19 00:10:19.392,,,,,,,,,,,,,,,0.0,0.0,0.0,48.29,,,,,
1750309819.406828,2025-06-19 00:10:19.406,,,,,,,,,,,,,,,0.0,0.0,0.0,48.28,,,,,
1750309819.4207518,2025-06-19 00:10:19.420,,,,,,,,,,,,,,,0.0,0.0,0.0,50.69,,,,,
1750309819.462183,2025-06-19 00:10:19.462,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,51.31,19.0,23.0,655.35,441.0,86.92
1750309819.475946,2025-06-19 00:10:19.475,,,,,,,,,,,,,,,0.0,0.0,0.0,48.83,,,,,
1750309819.489652,2025-06-19 00:10:19.489,,,,,,,,,,,,,,,0.0,0.0,0.0,48.980000000000004,,,,,
1750309819.503912,2025-06-19 00:10:19.503,,,,,,,,,,,,,,,0.0,0.0,0.0,48.34,,,,,
1750309819.517946,2025-06-19 00:10:19.517,,,,,,,,,,,,,,,0.0,0.0,0.0,49.46,,,,,
1750309819.533022,2025-06-19 00:10:19.533,,,,,,,,,,,,,,,0.0,0.0,0.0,48.96,,,,,
1750309819.547022,2025-06-19 00:10:19.547,,,,,,,,,,,,,,,0.0,0.0,0.0,50.660000000000004,,,,,
1750309819.560694,2025-06-19 00:10:19.560,,,,,,,,,,,,,,,0.0,0.0,0.0,51.4,,,,,
1750309819.574783,2025-06-19 00:10:19.574,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.03,20.0,21.0,655.35,442.0,88.34
1750309819.586612,2025-06-19 00:10:19.586,,,,,,,,,,,,,,,0.0,0.0,0.0,51.42,,,,,
1750309819.600544,2025-06-19 00:10:19.600,,,,,,,,,,,,,,,0.0,0.0,0.0,49.06,,,,,
1750309819.614356,2025-06-19 00:10:19.614,,,,,,,,,,,,,,,0.0,0.0,0.0,50.93,,,,,
1750309819.6280901,2025-06-19 00:10:19.628,,,,,,,,,,,,,,,0.0,0.0,0.0,48.77,,,,,
1750309819.641812,2025-06-19 00:10:19.641,,,,,,,,,,,,,,,0.0,0.0,0.0,51.0,,,,,
1750309819.655553,2025-06-19 00:10:19.655,,,,,,,,,,,,,,,0.0,0.0,0.0,50.47,,,,,
1750309819.669315,2025-06-19 00:10:19.669,,,,,,,,,,,,,,,0.0,0.0,0.0,51.03,,,,,
1750309819.6831172,2025-06-19 00:10:19.683,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.69,19.0,20.0,655.35,446.0,87.5
1750309819.69689,2025-06-19 00:10:19.696,,,,,,,,,,,,,,,0.0,0.0,0.0,48.72,,,,,
1750309819.7106009,2025-06-19 00:10:19.710,,,,,,,,,,,,,,,0.0,0.0,0.0,51.15,,,,,
1750309819.724351,2025-06-19 00:10:19.724,,,,,,,,,,,,,,,0.0,0.0,0.0,51.64,,,,,
1750309819.73809,2025-06-19 00:10:19.738,,,,,,,,,,,,,,,0.0,0.0,0.0,48.910000000000004,,,,,
1750309819.7518258,2025-06-19 00:10:19.751,,,,,,,,,,,,,,,0.0,0.0,0.0,48.45,,,,,
1750309819.765622,2025-06-19 00:10:19.765,,,,,,,,,,,,,,,0.0,0.0,0.0,50.63,,,,,
1750309819.7793732,2025-06-19 00:10:19.779,,,,,,,,,,,,,,,0.0,0.0,0.0,50.26,,,,,
1750309819.793186,2025-06-19 00:10:19.793,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.95,20.0,22.0,655.35,444.0,87.74
1750309819.807057,2025-06-19 00:10:19.807,,,,,,,,,,,,,,,0.0,0.0,0.0,49.59,,,,,
1750309819.820999,2025-06-19 00:10:19.820,,,,,,,,,,,,,,,0.0,0.0,0.0,48.46,,,,,
1750309819.833154,2025-06-19 00:10:19.833,,,,,,,,,,,,,,,0.0,0.0,0.0,47.76,,,,,
1750309819.845723,2025-06-19 00:10:19.845,,,,,,,,,,,,,,,0.0,0.0,0.0,50.78,,,,,
1750309819.85894,2025-06-19 00:10:19.858,,,,,,,,,,,,,,,0.0,0.0,0.0,48.75,,,,,
1750309819.872949,2025-06-19 00:10:19.872,,,,,,,,,,,,,,,0.0,0.0,0.0,50.08,,,,,
1750309819.8861141,2025-06-19 00:10:19.886,,,,,,,,,,,,,,,0.0,0.0,0.0,51.56,,,,,
1750309819.8978,2025-06-19 00:10:19.897,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.95,21.0,20.0,655.35,445.0,86.98
1750309819.912024,2025-06-19 00:10:19.912,,,,,,,,,,,,,,,0.0,0.0,0.0,50.04,,,,,
1750309819.926018,2025-06-19 00:10:19.926,,,,,,,,,,,,,,,0.0,0.0,0.0,48.32,,,,,
1750309819.938818,2025-06-19 00:10:19.938,,,,,,,,,,,,,,,0.0,0.0,0.0,51.550000000000004,,,,,
1750309819.9527118,2025-06-19 00:10:19.952,,,,,,,,,,,,,,,0.0,0.0,0.0,48.11,,,,,
1750309819.9642801,2025-06-19 00:10:19.964,,,,,,,,,,,,,,,0.0,0.0,0.0,51.480000000000004,,,,,
1750309819.9781601,2025-06-19 00:10:19.978,,,,,,,,,,,,,,,0.0,0.0,0.0,51.33,,,,,
1750309819.992069,2025-06-19 00:10:19.992,,,,,,,,,,,,,,,0.0,0.0,0.0,48.660000000000004,,,,,
1750309820.003649,2025-06-19 00:10:20.003,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,48.97,22.0,20.0,655.35,444.0,87.45
1750309820.0153239,2025-06-19 00:10:20.015,,,,,,,,,,,,,,,0.0,0.0,0.0,48.97,,,,,
1750309820.029214,2025-06-19 00:10:20.029,,,,,,,,,,,,,,,0.0,0.0,0.0,48.370000000000005,,,,,
1750309820.043113,2025-06-19 00:10:20.043,,,,,,,,,,,,,,,0.0,0.0,0.0,48.58,,,,,
1750309820.056749,2025-06-19 00:10:20.056,,,,,,,,,,,,,,,0.0,0.0,0.0,48.58,,,,,
1750309820.069868,2025-06-19 00:10:20.069,,,,,,,,,,,,,,,0.0,0.0,0.0,51.300000000000004,,,,,
1750309820.082209,2025-06-19 00:10:20.082,,,,,,,,,,,,,,,0.0,0.0,0.0,50.96,,,,,
1750309820.096141,2025-06-19 00:10:20.096,,,,,,,,,,,,,,,0.0,0.0,0.0,49.14,,,,,
1750309820.109899,2025-06-19 00:10:20.109,False,False,0,0,0,0,False,False,True,False,False,False,0,False,0.0,0.0,0.0,48.84,20.0,21.0,655.35,447.0,86.98
1750309820.123965,2025-06-19 00:10:20.123,,,,,,,,,,,,,,,0.0,0.0,0.0,48.42,,,,,
1750309820.1711638,2025-06-19 00:10:20.171,,,,,,,,,,,,,,,0.0,0.0,0.0,48.89,,,,,
1750309820.184902,2025-06-19 00:10:20.184,,,,,,,,,,,,,,,0.0,0.0,0.0,50.15,,,,,
1750309820.198598,2025-06-19 00:10:20.198,,,,,,,,,,,,,,,0.0,0.0,0.0,50.25,,,,,
1750309820.2099771,2025-06-19 00:10:20.209,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.97,19.0,20.0,655.35,447.0,87.11
1750309820.223691,2025-06-19 00:10:20.223,,,,,,,,,,,,,,,0.0,0.0,0.0,51.160000000000004,,,,,
1750309820.237376,2025-06-19 00:10:20.237,,,,,,,,,,,,,,,0.0,0.0,0.0,49.17,,,,,
1750309820.251085,2025-06-19 00:10:20.251,,,,,,,,,,,,,,,0.0,0.0,0.0,49.58,,,,,
1750309820.2648,2025-06-19 00:10:20.264,,,,,,,,,,,,,,,0.0,0.0,0.0,51.15,,,,,
1750309820.278483,2025-06-19 00:10:20.278,,,,,,,,,,,,,,,0.0,0.0,0.0,49.56,,,,,
1750309820.292203,2025-06-19 00:10:20.292,,,,,,,,,,,,,,,0.0,0.0,0.0,47.870000000000005,,,,,
1750309820.3052428,2025-06-19 00:10:20.305,,,,,,,,,,,,,,,0.0,0.0,0.0,49.61,,,,,
1750309820.3188748,2025-06-19 00:10:20.318,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.38,20.0,20.0,655.35,440.0,87.25
1750309820.3326552,2025-06-19 00:10:20.332,,,,,,,,,,,,,,,0.0,0.0,0.0,51.27,,,,,
1750309820.3464131,2025-06-19 00:10:20.346,,,,,,,,,,,,,,,0.0,0.0,0.0,48.02,,,,,
1750309820.360162,2025-06-19 00:10:20.360,,,,,,,,,,,,,,,0.0,0.0,0.0,51.06,,,,,
1750309820.373913,2025-06-19 00:10:20.373,,,,,,,,,,,,,,,0.0,0.0,0.0,51.370000000000005,,,,,
1750309820.387604,2025-06-19 00:10:20.387,,,,,,,,,,,,,,,0.0,0.0,0.0,48.92,,,,,
1750309820.4013388,2025-06-19 00:10:20.401,,,,,,,,,,,,,,,0.0,0.0,0.0,50.68,,,,,
1750309820.415058,2025-06-19 00:10:20.415,,,,,,,,,,,,,,,0.0,0.0,0.0,50.83,,,,,
1750309820.428843,2025-06-19 00:10:20.428,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.84,20.0,18.0,655.35,444.0,87.54
1750309820.442605,2025-06-19 00:10:20.442,,,,,,,,,,,,,,,0.0,0.0,0.0,49.03,,,,,
1750309820.456356,2025-06-19 00:10:20.456,,,,,,,,,,,,,,,0.0,0.0,0.0,48.01,,,,,
1750309820.470089,2025-06-19 00:10:20.470,,,,,,,,,,,,,,,0.0,0.0,0.0,50.46,,,,,
1750309820.483807,2025-06-19 00:10:20.483,,,,,,,,,,,,,,,0.0,0.0,0.0,48.74,,,,,
1750309820.4975412,2025-06-19 00:10:20.497,,,,,,,,,,,,,,,0.0,0.0,0.0,48.620000000000005,,,,,
1750309820.511332,2025-06-19 00:10:20.511,,,,,,,,,,,,,,,0.0,0.0,0.0,47.63,,,,,
1750309820.523575,2025-06-19 00:10:20.523,,,,,,,,,,,,,,,0.0,0.0,0.0,49.71,,,,,
1750309820.537415,2025-06-19 00:10:20.537,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.6,19.0,19.0,655.35,441.0,86.93
1750309820.550061,2025-06-19 00:10:20.550,,,,,,,,,,,,,,,0.0,0.0,0.0,48.24,,,,,
1750309820.56317,2025-06-19 00:10:20.563,,,,,,,,,,,,,,,0.0,0.0,0.0,51.42,,,,,
1750309820.577146,2025-06-19 00:10:20.577,,,,,,,,,,,,,,,0.0,0.0,0.0,48.76,,,,,
1750309820.603161,2025-06-19 00:10:20.603,,,,,,,,,,,,,,,0.0,0.0,0.0,50.63,,,,,
1750309820.617054,2025-06-19 00:10:20.617,,,,,,,,,,,,,,,0.0,0.0,0.0,50.06,,,,,
1750309820.630815,2025-06-19 00:10:20.630,,,,,,,,,,,,,,,0.0,0.0,0.0,47.910000000000004,,,,,
1750309820.644715,2025-06-19 00:10:20.644,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.74,21.0,20.0,655.35,439.0,87.11
1750309820.658647,2025-06-19 00:10:20.658,,,,,,,,,,,,,,,0.0,0.0,0.0,49.160000000000004,,,,,
1750309820.672371,2025-06-19 00:10:20.672,,,,,,,,,,,,,,,0.0,0.0,0.0,49.54,,,,,
1750309820.6851158,2025-06-19 00:10:20.685,,,,,,,,,,,,,,,0.0,0.0,0.0,48.75,,,,,
1750309820.69757,2025-06-19 00:10:20.697,,,,,,,,,,,,,,,0.0,0.0,0.0,47.62,,,,,
1750309820.711321,2025-06-19 00:10:20.711,,,,,,,,,,,,,,,0.0,0.0,0.0,50.64,,,,,
1750309820.725013,2025-06-19 00:10:20.725,,,,,,,,,,,,,,,0.0,0.0,0.0,50.53,,,,,
1750309820.736452,2025-06-19 00:10:20.736,,,,,,,,,,,,,,,0.0,0.0,0.0,48.95,,,,,
1750309820.7501929,2025-06-19 00:10:20.750,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.81,20.0,19.0,655.35,442.0,87.68
1750309820.7639759,2025-06-19 00:10:20.763,,,,,,,,,,,,,,,0.0,0.0,0.0,49.660000000000004,,,,,
1750309820.777714,2025-06-19 00:10:20.777,,,,,,,,,,,,,,,0.0,0.0,0.0,50.35,,,,,
1750309820.7914119,2025-06-19 00:10:20.791,,,,,,,,,,,,,,,0.0,0.0,0.0,47.75,,,,,
1750309820.805109,2025-06-19 00:10:20.805,,,,,,,,,,,,,,,0.0,0.0,0.0,49.38,,,,,
1750309820.818843,2025-06-19 00:10:20.818,,,,,,,,,,,,,,,0.0,0.0,0.0,47.89,,,,,
1750309820.832533,2025-06-19 00:10:20.832,,,,,,,,,,,,,,,0.0,0.0,0.0,50.620000000000005,,,,,
1750309820.846239,2025-06-19 00:10:20.846,,,,,,,,,,,,,,,0.0,0.0,0.0,47.93,,,,,
1750309820.859988,2025-06-19 00:10:20.859,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,49.120000000000005,21.0,20.0,655.35,447.0,88.94
1750309820.895455,2025-06-19 00:10:20.895,,,,,,,,,,,,,,,0.0,0.0,0.0,49.42,,,,,
1750309820.909224,2025-06-19 00:10:20.909,,,,,,,,,,,,,,,0.0,0.0,0.0,49.03,,,,,
1750309820.922959,2025-06-19 00:10:20.922,,,,,,,,,,,,,,,0.0,0.0,0.0,51.050000000000004,,,,,
1750309820.936648,2025-06-19 00:10:20.936,,,,,,,,,,,,,,,0.0,0.0,0.0,48.370000000000005,,,,,
1750309820.9503338,2025-06-19 00:10:20.950,,,,,,,,,,,,,,,0.0,0.0,0.0,49.730000000000004,,,,,
1750309820.964103,2025-06-19 00:10:20.964,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,48.71,20.0,20.0,655.35,440.0,87.9
1750309820.977851,2025-06-19 00:10:20.977,,,,,,,,,,,,,,,0.0,0.0,0.0,49.39,,,,,
1750309820.9915679,2025-06-19 00:10:20.991,,,,,,,,,,,,,,,0.0,0.0,0.0,50.64,,,,,
1750309821.0052748,2025-06-19 00:10:21.005,,,,,,,,,,,,,,,0.0,0.0,0.0,48.99,,,,,
1750309821.0190191,2025-06-19 00:10:21.019,,,,,,,,,,,,,,,0.0,0.0,0.0,48.61,,,,,
1750309821.032727,2025-06-19 00:10:21.032,,,,,,,,,,,,,,,0.0,0.0,0.0,50.480000000000004,,,,,
1750309821.046477,2025-06-19 00:10:21.046,,,,,,,,,,,,,,,0.0,0.0,0.0,51.14,,,,,
1750309821.060255,2025-06-19 00:10:21.060,,,,,,,,,,,,,,,0.0,0.0,0.0,50.68,,,,,
1750309821.072617,2025-06-19 00:10:21.072,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,50.52,22.0,18.0,655.35,445.0,88.29
1750309821.085236,2025-06-19 00:10:21.085,,,,,,,,,,,,,,,0.0,0.0,0.0,48.29,,,,,
1750309821.100599,2025-06-19 00:10:21.100,,,,,,,,,,,,,,,0.0,0.0,0.0,50.43,,,,,
1750309821.11692,2025-06-19 00:10:21.116,,,,,,,,,,,,,,,0.0,0.0,0.0,47.18,,,,,
1750309821.130753,2025-06-19 00:10:21.130,,,,,,,,,,,,,,,0.0,0.0,0.0,48.54,,,,,
1750309821.142418,2025-06-19 00:10:21.142,,,,,,,,,,,,,,,0.0,0.0,0.0,47.5,,,,,
1750309821.157377,2025-06-19 00:10:21.157,,,,,,,,,,,,,,,0.0,0.0,0.0,49.27,,,,,
1750309821.1765819,2025-06-19 00:10:21.176,True,False,1,1,1,1,False,False,True,True,True,True,1,False,0.0,0.0,0.0,48.76,21.0,19.0,655.35,446.0,87.52
1750309821.193898,2025-06-19 00:10:21.193,,,,,,,,,,,,,,,0.0,0.0,0.0,49.51,,,,,
1750309821.208022,2025-06-19 00:10:21.208,,,,,,,,,,,,,,,0.0,0.0,0.0,49.01,,,,,
1750309821.228489,2025-06-19 00:10:21.228,,,,,,,,,,,,,,,0.0,0.0,0.0,48.61,,,,,
1750309821.244084,2025-06-19 00:10:21.244,,,,,,,,,,,,,,,0.0,0.0,0.0,47.82,,,,,
1750309821.2584362,2025-06-19 00:10:21.258,,,,,,,,,,,,,,,0.0,0.0,0.0,51.04,,,,,
