timestamp,datetime,diagnostics_low.bmb_comm_error,diagnostics_low.imd_gnd_isolation_error,diagnostics_low.shutdown_leg1,diagnostics_low.shutdown_leg2,diagnostics_low.shutdown_leg3,diagnostics_low.shutdown_leg4,dynamics.fl_pushrod_stress,dynamics.fl_spring_displace,dynamics.fl_strain_gauge_v,dynamics.flw_speed,pack.cell_bottom_temp,pack.cell_top_temp,pack.hv_c,pack.hv_pack_v,pack.hv_soc
1750309535.333204,2025-06-19 00:05:35.333,False,False,False,True,True,False,0.0,0.0,0.0,38.08,33.0,30.0,655.35,444.0,82.67
1750309535.346841,2025-06-19 00:05:35.346,,,,,,,0.0,0.0,0.0,35.87,,,,,
1750309535.3588722,2025-06-19 00:05:35.358,,,,,,,0.0,0.0,0.0,38.33,,,,,
1750309535.370744,2025-06-19 00:05:35.370,,,,,,,0.0,0.0,0.0,37.910000000000004,,,,,
1750309535.394877,2025-06-19 00:05:35.394,,,,,,,0.0,0.0,0.0,39.61,,,,,
1750309535.4085782,2025-06-19 00:05:35.408,,,,,,,0.0,0.0,0.0,38.17,,,,,
1750309535.420864,2025-06-19 00:05:35.420,,,,,,,0.0,0.0,0.0,37.67,,,,,
1750309535.437113,2025-06-19 00:05:35.437,False,False,False,True,True,False,0.0,0.0,0.0,36.0,36.0,34.0,655.35,439.0,81.21000000000001
1750309535.453791,2025-06-19 00:05:35.453,,,,,,,0.0,0.0,0.0,39.07,,,,,
1750309535.4671118,2025-06-19 00:05:35.467,,,,,,,0.0,0.0,0.0,37.87,,,,,
1750309535.4829068,2025-06-19 00:05:35.482,,,,,,,0.0,0.0,0.0,37.92,,,,,
1750309535.4972658,2025-06-19 00:05:35.497,,,,,,,0.0,0.0,0.0,38.0,,,,,
1750309535.511643,2025-06-19 00:05:35.511,,,,,,,0.0,0.0,0.0,37.49,,,,,
1750309535.5235462,2025-06-19 00:05:35.523,,,,,,,0.0,0.0,0.0,39.71,,,,,
1750309535.537931,2025-06-19 00:05:35.537,False,False,False,True,True,False,0.0,0.0,0.0,39.06,36.0,33.0,655.35,443.0,81.35000000000001
1750309535.552307,2025-06-19 00:05:35.552,,,,,,,0.0,0.0,0.0,39.1,,,,,
1750309535.564075,2025-06-19 00:05:35.564,,,,,,,0.0,0.0,0.0,36.76,,,,,
1750309535.5784051,2025-06-19 00:05:35.578,,,,,,,0.0,0.0,0.0,39.160000000000004,,,,,
1750309535.592324,2025-06-19 00:05:35.592,,,,,,,0.0,0.0,0.0,39.43,,,,,
1750309535.60383,2025-06-19 00:05:35.603,,,,,,,0.0,0.0,0.0,38.47,,,,,
1750309535.618335,2025-06-19 00:05:35.618,,,,,,,0.0,0.0,0.0,36.71,,,,,
1750309535.632423,2025-06-19 00:05:35.632,,,,,,,0.0,0.0,0.0,36.72,,,,,
1750309535.646399,2025-06-19 00:05:35.646,False,False,False,True,False,False,0.0,0.0,0.0,37.25,36.0,31.0,655.35,445.0,82.10000000000001
1750309535.660429,2025-06-19 00:05:35.660,,,,,,,0.0,0.0,0.0,38.37,,,,,
1750309535.6730728,2025-06-19 00:05:35.673,,,,,,,0.0,0.0,0.0,38.37,,,,,
1750309535.686502,2025-06-19 00:05:35.686,,,,,,,0.0,0.0,0.0,36.910000000000004,,,,,
1750309535.698982,2025-06-19 00:05:35.698,,,,,,,0.0,0.0,0.0,36.42,,,,,
1750309535.712472,2025-06-19 00:05:35.712,,,,,,,0.0,0.0,0.0,39.730000000000004,,,,,
1750309535.726576,2025-06-19 00:05:35.726,,,,,,,0.0,0.0,0.0,36.75,,,,,
1750309535.7403362,2025-06-19 00:05:35.740,,,,,,,0.0,0.0,0.0,36.83,,,,,
1750309535.75288,2025-06-19 00:05:35.752,False,False,False,False,False,False,0.0,0.0,0.0,36.730000000000004,34.0,33.0,655.35,443.0,83.05
1750309535.765957,2025-06-19 00:05:35.765,,,,,,,0.0,0.0,0.0,38.07,,,,,
1750309535.779875,2025-06-19 00:05:35.779,,,,,,,0.0,0.0,0.0,39.31,,,,,
1750309535.793918,2025-06-19 00:05:35.793,,,,,,,0.0,0.0,0.0,40.45,,,,,
1750309535.806278,2025-06-19 00:05:35.806,,,,,,,0.0,0.0,0.0,36.95,,,,,
1750309535.822029,2025-06-19 00:05:35.822,,,,,,,0.0,0.0,0.0,39.730000000000004,,,,,
1750309535.842572,2025-06-19 00:05:35.842,,,,,,,0.0,0.0,0.0,37.67,,,,,
1750309535.856699,2025-06-19 00:05:35.856,False,False,False,False,False,False,0.0,0.0,0.0,40.29,34.0,31.0,655.35,440.0,81.98
1750309535.869899,2025-06-19 00:05:35.869,,,,,,,0.0,0.0,0.0,37.01,,,,,
1750309535.884107,2025-06-19 00:05:35.884,,,,,,,0.0,0.0,0.0,38.910000000000004,,,,,
1750309535.898071,2025-06-19 00:05:35.898,,,,,,,0.0,0.0,0.0,36.75,,,,,
1750309535.910701,2025-06-19 00:05:35.910,,,,,,,0.0,0.0,0.0,37.86,,,,,
1750309535.924574,2025-06-19 00:05:35.924,,,,,,,0.0,0.0,0.0,38.5,,,,,
1750309535.938535,2025-06-19 00:05:35.938,,,,,,,0.0,0.0,0.0,40.46,,,,,
1750309535.951502,2025-06-19 00:05:35.951,,,,,,,0.0,0.0,0.0,39.65,,,,,
1750309535.965389,2025-06-19 00:05:35.965,False,False,False,False,True,False,0.0,0.0,0.0,37.53,33.0,32.0,655.35,439.0,83.07000000000001
1750309535.980814,2025-06-19 00:05:35.980,,,,,,,0.0,0.0,0.0,37.230000000000004,,,,,
1750309535.994923,2025-06-19 00:05:35.994,,,,,,,0.0,0.0,0.0,40.660000000000004,,,,,
1750309536.0089889,2025-06-19 00:05:36.008,,,,,,,0.0,0.0,0.0,40.52,,,,,
1750309536.022887,2025-06-19 00:05:36.022,,,,,,,0.0,0.0,0.0,37.83,,,,,
1750309536.034422,2025-06-19 00:05:36.034,,,,,,,0.0,0.0,0.0,40.58,,,,,
1750309536.0485492,2025-06-19 00:05:36.048,,,,,,,0.0,0.0,0.0,38.660000000000004,,,,,
1750309536.060352,2025-06-19 00:05:36.060,,,,,,,0.0,0.0,0.0,38.54,,,,,
1750309536.080151,2025-06-19 00:05:36.080,False,False,False,False,False,False,0.0,0.0,0.0,37.61,33.0,33.0,655.35,439.0,82.67
1750309536.102051,2025-06-19 00:05:36.102,,,,,,,0.0,0.0,0.0,38.35,,,,,
1750309536.1163242,2025-06-19 00:05:36.116,,,,,,,0.0,0.0,0.0,38.69,,,,,
1750309536.129245,2025-06-19 00:05:36.129,,,,,,,0.0,0.0,0.0,39.13,,,,,
1750309536.1433332,2025-06-19 00:05:36.143,,,,,,,0.0,0.0,0.0,37.69,,,,,
1750309536.157287,2025-06-19 00:05:36.157,,,,,,,0.0,0.0,0.0,37.86,,,,,
1750309536.173171,2025-06-19 00:05:36.173,,,,,,,0.0,0.0,0.0,37.99,,,,,
1750309536.185715,2025-06-19 00:05:36.185,False,False,False,False,False,False,0.0,0.0,0.0,40.0,35.0,31.0,655.35,438.0,82.7
1750309536.197561,2025-06-19 00:05:36.197,,,,,,,0.0,0.0,0.0,38.61,,,,,
1750309536.2116868,2025-06-19 00:05:36.211,,,,,,,0.0,0.0,0.0,37.86,,,,,
1750309536.2255192,2025-06-19 00:05:36.225,,,,,,,0.0,0.0,0.0,38.11,,,,,
1750309536.2393181,2025-06-19 00:05:36.239,,,,,,,0.0,0.0,0.0,39.97,,,,,
1750309536.251062,2025-06-19 00:05:36.251,,,,,,,0.0,0.0,0.0,38.67,,,,,
1750309536.265017,2025-06-19 00:05:36.265,,,,,,,0.0,0.0,0.0,39.44,,,,,
1750309536.278827,2025-06-19 00:05:36.278,,,,,,,0.0,0.0,0.0,39.660000000000004,,,,,
1750309536.292685,2025-06-19 00:05:36.292,False,False,False,True,False,False,0.0,0.0,0.0,39.56,34.0,33.0,655.35,444.0,82.04
1750309536.3056781,2025-06-19 00:05:36.305,,,,,,,0.0,0.0,0.0,38.45,,,,,
1750309536.318625,2025-06-19 00:05:36.318,,,,,,,0.0,0.0,0.0,38.160000000000004,,,,,
1750309536.332505,2025-06-19 00:05:36.332,,,,,,,0.0,0.0,0.0,39.67,,,,,
1750309536.3465788,2025-06-19 00:05:36.346,,,,,,,0.0,0.0,0.0,38.51,,,,,
1750309536.3588889,2025-06-19 00:05:36.358,,,,,,,0.0,0.0,0.0,38.9,,,,,
1750309536.372965,2025-06-19 00:05:36.372,,,,,,,0.0,0.0,0.0,39.84,,,,,
1750309536.3868291,2025-06-19 00:05:36.386,,,,,,,0.0,0.0,0.0,41.01,,,,,
1750309536.4008682,2025-06-19 00:05:36.400,False,False,False,True,False,False,0.0,0.0,0.0,39.82,33.0,34.0,655.35,440.0,82.13
1750309536.4160252,2025-06-19 00:05:36.416,,,,,,,0.0,0.0,0.0,41.35,,,,,
1750309536.430673,2025-06-19 00:05:36.430,,,,,,,0.0,0.0,0.0,40.5,,,,,
1750309536.4749382,2025-06-19 00:05:36.474,,,,,,,0.0,0.0,0.0,37.800000000000004,,,,,
1750309536.488868,2025-06-19 00:05:36.488,,,,,,,0.0,0.0,0.0,38.83,,,,,
1750309536.5009909,2025-06-19 00:05:36.500,False,False,False,True,False,False,0.0,0.0,0.0,39.58,35.0,32.0,655.35,437.0,81.7
1750309536.513601,2025-06-19 00:05:36.513,,,,,,,0.0,0.0,0.0,38.67,,,,,
1750309536.5260491,2025-06-19 00:05:36.526,,,,,,,0.0,0.0,0.0,37.88,,,,,
1750309536.539891,2025-06-19 00:05:36.539,,,,,,,0.0,0.0,0.0,41.68,,,,,
1750309536.553803,2025-06-19 00:05:36.553,,,,,,,0.0,0.0,0.0,40.53,,,,,
1750309536.565933,2025-06-19 00:05:36.565,,,,,,,0.0,0.0,0.0,38.38,,,,,
1750309536.5797892,2025-06-19 00:05:36.579,,,,,,,0.0,0.0,0.0,41.19,,,,,
1750309536.593596,2025-06-19 00:05:36.593,,,,,,,0.0,0.0,0.0,41.13,,,,,
1750309536.6074262,2025-06-19 00:05:36.607,False,False,False,True,False,False,0.0,0.0,0.0,37.92,35.0,35.0,655.35,439.0,83.37
1750309536.6213682,2025-06-19 00:05:36.621,,,,,,,0.0,0.0,0.0,41.5,,,,,
1750309536.634309,2025-06-19 00:05:36.634,,,,,,,0.0,0.0,0.0,39.76,,,,,
1750309536.646452,2025-06-19 00:05:36.646,,,,,,,0.0,0.0,0.0,38.14,,,,,
1750309536.6603231,2025-06-19 00:05:36.660,,,,,,,0.0,0.0,0.0,41.74,,,,,
1750309536.674328,2025-06-19 00:05:36.674,,,,,,,0.0,0.0,0.0,41.52,,,,,
1750309536.688288,2025-06-19 00:05:36.688,,,,,,,0.0,0.0,0.0,41.7,,,,,
1750309536.7014349,2025-06-19 00:05:36.701,,,,,,,0.0,0.0,0.0,41.45,,,,,
1750309536.714505,2025-06-19 00:05:36.714,False,False,False,True,False,False,0.0,0.0,0.0,38.31,35.0,33.0,655.35,440.0,81.62
1750309536.737508,2025-06-19 00:05:36.737,,,,,,,0.0,0.0,0.0,41.86,,,,,
1750309536.751937,2025-06-19 00:05:36.751,,,,,,,0.0,0.0,0.0,38.62,,,,,
1750309536.7664378,2025-06-19 00:05:36.766,,,,,,,0.0,0.0,0.0,40.660000000000004,,,,,
1750309536.780735,2025-06-19 00:05:36.780,,,,,,,0.0,0.0,0.0,40.36,,,,,
1750309536.7942872,2025-06-19 00:05:36.794,,,,,,,0.0,0.0,0.0,41.27,,,,,
1750309536.808225,2025-06-19 00:05:36.808,,,,,,,0.0,0.0,0.0,39.52,,,,,
1750309536.822207,2025-06-19 00:05:36.822,False,False,False,True,False,False,0.0,0.0,0.0,39.87,33.0,35.0,655.35,445.0,81.97
1750309536.835155,2025-06-19 00:05:36.835,,,,,,,0.0,0.0,0.0,41.58,,,,,
1750309536.84946,2025-06-19 00:05:36.849,,,,,,,0.0,0.0,0.0,39.75,,,,,
1750309536.8633249,2025-06-19 00:05:36.863,,,,,,,0.0,0.0,0.0,39.64,,,,,
1750309536.8754601,2025-06-19 00:05:36.875,,,,,,,0.0,0.0,0.0,41.67,,,,,
1750309536.8893702,2025-06-19 00:05:36.889,,,,,,,0.0,0.0,0.0,39.11,,,,,
1750309536.9011881,2025-06-19 00:05:36.901,,,,,,,0.0,0.0,0.0,41.95,,,,,
1750309536.915216,2025-06-19 00:05:36.915,,,,,,,0.0,0.0,0.0,40.07,,,,,
1750309536.929236,2025-06-19 00:05:36.929,False,False,False,True,False,False,0.0,0.0,0.0,40.29,31.0,35.0,655.35,442.0,82.2
1750309536.942123,2025-06-19 00:05:36.942,,,,,,,0.0,0.0,0.0,38.51,,,,,
1750309536.9559932,2025-06-19 00:05:36.955,,,,,,,0.0,0.0,0.0,42.07,,,,,
1750309536.9676878,2025-06-19 00:05:36.967,,,,,,,0.0,0.0,0.0,39.75,,,,,
1750309536.981638,2025-06-19 00:05:36.981,,,,,,,0.0,0.0,0.0,40.2,,,,,
1750309536.993116,2025-06-19 00:05:36.993,,,,,,,0.0,0.0,0.0,42.31,,,,,
1750309537.0068932,2025-06-19 00:05:37.006,,,,,,,0.0,0.0,0.0,41.2,,,,,
1750309537.018571,2025-06-19 00:05:37.018,,,,,,,0.0,0.0,0.0,40.95,,,,,
1750309537.0325701,2025-06-19 00:05:37.032,False,False,False,True,False,False,0.0,0.0,0.0,42.53,31.0,33.0,655.35,444.0,81.81
1750309537.046667,2025-06-19 00:05:37.046,,,,,,,0.0,0.0,0.0,39.1,,,,,
1750309537.060596,2025-06-19 00:05:37.060,,,,,,,0.0,0.0,0.0,40.44,,,,,
1750309537.0752158,2025-06-19 00:05:37.075,,,,,,,0.0,0.0,0.0,41.58,,,,,
1750309537.088365,2025-06-19 00:05:37.088,,,,,,,0.0,0.0,0.0,38.9,,,,,
1750309537.101494,2025-06-19 00:05:37.101,,,,,,,0.0,0.0,0.0,42.04,,,,,
1750309537.1158159,2025-06-19 00:05:37.115,,,,,,,0.0,0.0,0.0,42.02,,,,,
1750309537.129869,2025-06-19 00:05:37.129,,,,,,,0.0,0.0,0.0,40.99,,,,,
1750309537.142621,2025-06-19 00:05:37.142,False,False,False,True,False,False,0.0,0.0,0.0,39.08,34.0,34.0,655.35,445.0,81.83
1750309537.157768,2025-06-19 00:05:37.157,,,,,,,0.0,0.0,0.0,40.82,,,,,
1750309537.1730208,2025-06-19 00:05:37.173,,,,,,,0.0,0.0,0.0,42.82,,,,,
1750309537.187135,2025-06-19 00:05:37.187,,,,,,,0.0,0.0,0.0,39.77,,,,,
1750309537.201088,2025-06-19 00:05:37.201,,,,,,,0.0,0.0,0.0,40.99,,,,,
1750309537.2146811,2025-06-19 00:05:37.214,,,,,,,0.0,0.0,0.0,41.68,,,,,
1750309537.228658,2025-06-19 00:05:37.228,,,,,,,0.0,0.0,0.0,40.14,,,,,
1750309537.2426581,2025-06-19 00:05:37.242,False,False,False,True,False,False,0.0,0.0,0.0,42.730000000000004,32.0,36.0,655.35,437.0,83.44
1750309537.2566772,2025-06-19 00:05:37.256,,,,,,,0.0,0.0,0.0,42.33,,,,,
1750309537.270553,2025-06-19 00:05:37.270,,,,,,,0.0,0.0,0.0,41.15,,,,,
1750309537.284304,2025-06-19 00:05:37.284,,,,,,,0.0,0.0,0.0,39.480000000000004,,,,,
1750309537.298149,2025-06-19 00:05:37.298,,,,,,,0.0,0.0,0.0,40.95,,,,,
1750309537.3119712,2025-06-19 00:05:37.311,,,,,,,0.0,0.0,0.0,39.34,,,,,
1750309537.325496,2025-06-19 00:05:37.325,,,,,,,0.0,0.0,0.0,42.050000000000004,,,,,
1750309537.339427,2025-06-19 00:05:37.339,,,,,,,0.0,0.0,0.0,42.53,,,,,
1750309537.351083,2025-06-19 00:05:37.351,False,False,False,True,False,False,0.0,0.0,0.0,41.96,34.0,33.0,655.35,439.0,82.47
1750309537.3650382,2025-06-19 00:05:37.365,,,,,,,0.0,0.0,0.0,41.36,,,,,
1750309537.3777668,2025-06-19 00:05:37.377,,,,,,,0.0,0.0,0.0,39.56,,,,,
1750309537.391732,2025-06-19 00:05:37.391,,,,,,,0.0,0.0,0.0,40.550000000000004,,,,,
1750309537.404887,2025-06-19 00:05:37.404,,,,,,,0.0,0.0,0.0,39.53,,,,,
1750309537.4189582,2025-06-19 00:05:37.418,,,,,,,0.0,0.0,0.0,41.51,,,,,
1750309537.4329228,2025-06-19 00:05:37.432,,,,,,,0.0,0.0,0.0,39.86,,,,,
1750309537.445958,2025-06-19 00:05:37.445,,,,,,,0.0,0.0,0.0,41.300000000000004,,,,,
1750309537.4590762,2025-06-19 00:05:37.459,False,False,False,True,False,False,0.0,0.0,0.0,42.94,32.0,35.0,655.35,445.0,83.42
1750309537.473388,2025-06-19 00:05:37.473,,,,,,,0.0,0.0,0.0,40.46,,,,,
1750309537.487448,2025-06-19 00:05:37.487,,,,,,,0.0,0.0,0.0,42.39,,,,,
1750309537.501386,2025-06-19 00:05:37.501,,,,,,,0.0,0.0,0.0,42.24,,,,,
1750309537.515261,2025-06-19 00:05:37.515,,,,,,,0.0,0.0,0.0,41.06,,,,,
1750309537.52808,2025-06-19 00:05:37.528,,,,,,,0.0,0.0,0.0,41.300000000000004,,,,,
1750309537.54001,2025-06-19 00:05:37.540,,,,,,,0.0,0.0,0.0,40.63,,,,,
1750309537.5545359,2025-06-19 00:05:37.554,,,,,,,0.0,0.0,0.0,41.230000000000004,,,,,
1750309537.5976079,2025-06-19 00:05:37.597,False,False,False,True,False,False,0.0,0.0,0.0,43.34,32.0,35.0,655.35,444.0,82.07000000000001
1750309537.611555,2025-06-19 00:05:37.611,,,,,,,0.0,0.0,0.0,40.37,,,,,
1750309537.625397,2025-06-19 00:05:37.625,,,,,,,0.0,0.0,0.0,41.2,,,,,
1750309537.639245,2025-06-19 00:05:37.639,,,,,,,0.0,0.0,0.0,40.77,,,,,
1750309537.651019,2025-06-19 00:05:37.651,,,,,,,0.0,0.0,0.0,40.15,,,,,
1750309537.664892,2025-06-19 00:05:37.664,,,,,,,0.0,0.0,0.0,41.9,,,,,
1750309537.678815,2025-06-19 00:05:37.678,,,,,,,0.0,0.0,0.0,41.7,,,,,
1750309537.692936,2025-06-19 00:05:37.692,,,,,,,0.0,0.0,0.0,41.1,,,,,
1750309537.706999,2025-06-19 00:05:37.706,False,False,False,True,False,False,0.0,0.0,0.0,42.800000000000004,30.0,33.0,655.35,443.0,83.55
1750309537.7212448,2025-06-19 00:05:37.721,,,,,,,0.0,0.0,0.0,41.45,,,,,
1750309537.735303,2025-06-19 00:05:37.735,,,,,,,0.0,0.0,0.0,43.49,,,,,
1750309537.749365,2025-06-19 00:05:37.749,,,,,,,0.0,0.0,0.0,41.29,,,,,
1750309537.764239,2025-06-19 00:05:37.764,,,,,,,0.0,0.0,0.0,41.92,,,,,
1750309537.7784388,2025-06-19 00:05:37.778,,,,,,,0.0,0.0,0.0,41.74,,,,,
1750309537.792605,2025-06-19 00:05:37.792,,,,,,,0.0,0.0,0.0,41.79,,,,,
1750309537.806674,2025-06-19 00:05:37.806,,,,,,,0.0,0.0,0.0,41.9,,,,,
1750309537.820877,2025-06-19 00:05:37.820,False,False,False,True,False,False,0.0,0.0,0.0,41.28,31.0,34.0,655.35,442.0,83.65
1750309537.835288,2025-06-19 00:05:37.835,,,,,,,0.0,0.0,0.0,41.72,,,,,
1750309537.849532,2025-06-19 00:05:37.849,,,,,,,0.0,0.0,0.0,43.67,,,,,
1750309537.86372,2025-06-19 00:05:37.863,,,,,,,0.0,0.0,0.0,41.93,,,,,
1750309537.876354,2025-06-19 00:05:37.876,,,,,,,0.0,0.0,0.0,40.910000000000004,,,,,
1750309537.890534,2025-06-19 00:05:37.890,,,,,,,0.0,0.0,0.0,43.96,,,,,
1750309537.9046679,2025-06-19 00:05:37.904,,,,,,,0.0,0.0,0.0,40.22,,,,,
1750309537.918776,2025-06-19 00:05:37.918,,,,,,,0.0,0.0,0.0,41.9,,,,,
1750309537.935101,2025-06-19 00:05:37.935,False,False,False,True,False,False,0.0,0.0,0.0,40.910000000000004,34.0,36.0,655.35,439.0,83.69
1750309537.9516978,2025-06-19 00:05:37.951,,,,,,,0.0,0.0,0.0,42.660000000000004,,,,,
1750309537.965781,2025-06-19 00:05:37.965,,,,,,,0.0,0.0,0.0,40.4,,,,,
1750309537.9799879,2025-06-19 00:05:37.979,,,,,,,0.0,0.0,0.0,44.17,,,,,
1750309537.994087,2025-06-19 00:05:37.994,,,,,,,0.0,0.0,0.0,40.730000000000004,,,,,
1750309538.008188,2025-06-19 00:05:38.008,,,,,,,0.0,0.0,0.0,43.230000000000004,,,,,
1750309538.020861,2025-06-19 00:05:38.020,,,,,,,0.0,0.0,0.0,43.28,,,,,
1750309538.0347478,2025-06-19 00:05:38.034,,,,,,,0.0,0.0,0.0,41.31,,,,,
1750309538.0492978,2025-06-19 00:05:38.049,False,False,False,True,False,False,0.0,0.0,0.0,43.75,32.0,34.0,655.35,442.0,83.03
1750309538.0632079,2025-06-19 00:05:38.063,,,,,,,0.0,0.0,0.0,42.12,,,,,
1750309538.0755389,2025-06-19 00:05:38.075,,,,,,,0.0,0.0,0.0,42.9,,,,,
1750309538.088404,2025-06-19 00:05:38.088,,,,,,,0.0,0.0,0.0,42.77,,,,,
1750309538.102531,2025-06-19 00:05:38.102,,,,,,,0.0,0.0,0.0,41.89,,,,,
1750309538.11693,2025-06-19 00:05:38.116,,,,,,,0.0,0.0,0.0,41.02,,,,,
1750309538.132687,2025-06-19 00:05:38.132,,,,,,,0.0,0.0,0.0,43.64,,,,,
1750309538.146925,2025-06-19 00:05:38.146,,,,,,,0.0,0.0,0.0,41.17,,,,,
1750309538.16105,2025-06-19 00:05:38.161,False,False,False,True,False,True,0.0,0.0,0.0,41.53,32.0,34.0,655.35,439.0,82.93
1750309538.1748962,2025-06-19 00:05:38.174,,,,,,,0.0,0.0,0.0,40.550000000000004,,,,,
1750309538.190429,2025-06-19 00:05:38.190,,,,,,,0.0,0.0,0.0,41.76,,,,,
1750309538.2045372,2025-06-19 00:05:38.204,,,,,,,0.0,0.0,0.0,42.27,,,,,
1750309538.2184372,2025-06-19 00:05:38.218,,,,,,,0.0,0.0,0.0,40.94,,,,,
1750309538.2323809,2025-06-19 00:05:38.232,,,,,,,0.0,0.0,0.0,44.08,,,,,
1750309538.2462862,2025-06-19 00:05:38.246,,,,,,,0.0,0.0,0.0,43.6,,,,,
1750309538.260136,2025-06-19 00:05:38.260,,,,,,,0.0,0.0,0.0,43.22,,,,,
1750309538.273473,2025-06-19 00:05:38.273,False,False,True,True,False,True,0.0,0.0,0.0,42.68,33.0,33.0,655.35,439.0,82.93
1750309538.286165,2025-06-19 00:05:38.286,,,,,,,0.0,0.0,0.0,41.89,,,,,
1750309538.298402,2025-06-19 00:05:38.298,,,,,,,0.0,0.0,0.0,43.06,,,,,
1750309538.312428,2025-06-19 00:05:38.312,,,,,,,0.0,0.0,0.0,40.86,,,,,
1750309538.3259032,2025-06-19 00:05:38.325,,,,,,,0.0,0.0,0.0,42.43,,,,,
1750309538.339964,2025-06-19 00:05:38.339,,,,,,,0.0,0.0,0.0,41.58,,,,,
1750309538.3515751,2025-06-19 00:05:38.351,,,,,,,0.0,0.0,0.0,43.24,,,,,
1750309538.3654242,2025-06-19 00:05:38.365,,,,,,,0.0,0.0,0.0,41.08,,,,,
1750309538.3793302,2025-06-19 00:05:38.379,False,False,True,True,False,True,0.0,0.0,0.0,41.49,30.0,34.0,655.35,445.0,82.7
1750309538.393208,2025-06-19 00:05:38.393,,,,,,,0.0,0.0,0.0,43.74,,,,,
1750309538.407018,2025-06-19 00:05:38.407,,,,,,,0.0,0.0,0.0,44.33,,,,,
1750309538.4208589,2025-06-19 00:05:38.420,,,,,,,0.0,0.0,0.0,41.75,,,,,
1750309538.4343302,2025-06-19 00:05:38.434,,,,,,,0.0,0.0,0.0,44.31,,,,,
1750309538.463425,2025-06-19 00:05:38.463,,,,,,,0.0,0.0,0.0,44.81,,,,,
1750309538.477219,2025-06-19 00:05:38.477,,,,,,,0.0,0.0,0.0,43.24,,,,,
1750309538.491264,2025-06-19 00:05:38.491,False,False,True,True,False,True,0.0,0.0,0.0,42.13,30.0,35.0,655.35,438.0,83.56
1750309538.5055501,2025-06-19 00:05:38.505,,,,,,,0.0,0.0,0.0,44.38,,,,,
1750309538.519437,2025-06-19 00:05:38.519,,,,,,,0.0,0.0,0.0,44.9,,,,,
1750309538.533233,2025-06-19 00:05:38.533,,,,,,,0.0,0.0,0.0,44.79,,,,,
1750309538.5465422,2025-06-19 00:05:38.546,,,,,,,0.0,0.0,0.0,41.65,,,,,
1750309538.560525,2025-06-19 00:05:38.560,,,,,,,0.0,0.0,0.0,41.28,,,,,
1750309538.5740721,2025-06-19 00:05:38.574,,,,,,,0.0,0.0,0.0,44.550000000000004,,,,,
1750309538.588195,2025-06-19 00:05:38.588,,,,,,,0.0,0.0,0.0,44.78,,,,,
1750309538.601706,2025-06-19 00:05:38.601,False,False,True,True,False,True,0.0,0.0,0.0,42.42,33.0,33.0,655.35,446.0,84.0
1750309538.6160269,2025-06-19 00:05:38.616,,,,,,,0.0,0.0,0.0,45.08,,,,,
1750309538.630007,2025-06-19 00:05:38.630,,,,,,,0.0,0.0,0.0,44.64,,,,,
1750309538.6415622,2025-06-19 00:05:38.641,,,,,,,0.0,0.0,0.0,42.910000000000004,,,,,
1750309538.6553888,2025-06-19 00:05:38.655,,,,,,,0.0,0.0,0.0,43.800000000000004,,,,,
1750309538.66867,2025-06-19 00:05:38.668,,,,,,,0.0,0.0,0.0,43.94,,,,,
1750309538.682431,2025-06-19 00:05:38.682,,,,,,,0.0,0.0,0.0,44.44,,,,,
1750309538.696434,2025-06-19 00:05:38.696,,,,,,,0.0,0.0,0.0,43.22,,,,,
1750309538.710262,2025-06-19 00:05:38.710,False,False,True,True,False,True,0.0,0.0,0.0,43.96,31.0,34.0,655.35,444.0,82.88
1750309538.724117,2025-06-19 00:05:38.724,,,,,,,0.0,0.0,0.0,43.71,,,,,
1750309538.737897,2025-06-19 00:05:38.737,,,,,,,0.0,0.0,0.0,42.93,,,,,
1750309538.7516448,2025-06-19 00:05:38.751,,,,,,,0.0,0.0,0.0,44.46,,,,,
1750309538.765617,2025-06-19 00:05:38.765,,,,,,,0.0,0.0,0.0,45.35,,,,,
1750309538.779831,2025-06-19 00:05:38.779,,,,,,,0.0,0.0,0.0,42.24,,,,,
1750309538.7936,2025-06-19 00:05:38.793,,,,,,,0.0,0.0,0.0,42.160000000000004,,,,,
1750309538.807434,2025-06-19 00:05:38.807,,,,,,,0.0,0.0,0.0,43.660000000000004,,,,,
1750309538.8212202,2025-06-19 00:05:38.821,False,False,True,True,False,True,0.0,0.0,0.0,44.7,30.0,35.0,655.35,445.0,82.61
1750309538.83501,2025-06-19 00:05:38.835,,,,,,,0.0,0.0,0.0,44.78,,,,,
1750309538.848769,2025-06-19 00:05:38.848,,,,,,,0.0,0.0,0.0,44.29,,,,,
1750309538.8627899,2025-06-19 00:05:38.862,,,,,,,0.0,0.0,0.0,43.27,,,,,
1750309538.8769438,2025-06-19 00:05:38.876,,,,,,,0.0,0.0,0.0,43.84,,,,,
1750309538.888893,2025-06-19 00:05:38.888,,,,,,,0.0,0.0,0.0,42.12,,,,,
1750309538.9030101,2025-06-19 00:05:38.903,,,,,,,0.0,0.0,0.0,44.07,,,,,
1750309538.9166489,2025-06-19 00:05:38.916,,,,,,,0.0,0.0,0.0,44.27,,,,,
1750309538.9310038,2025-06-19 00:05:38.931,False,False,True,True,False,True,0.0,0.0,0.0,43.24,30.0,33.0,655.35,440.0,84.16
1750309538.943,2025-06-19 00:05:38.943,,,,,,,0.0,0.0,0.0,41.96,,,,,
